hour,hour_scaled,temperature,humidity,wind_speed,working_day,rental_count,target_scaled
0,0.0,0.78,0.62,0.1343,1,102,0.102
1,0.043478260869565216,0.78,0.55,0.2239,1,29,0.029
2,0.08695652173913043,0.76,0.62,0.1343,1,17,0.017
3,0.13043478260869565,0.74,0.7,0.194,1,7,0.007
4,0.17391304347826086,0.74,0.66,0.2239,1,6,0.006
5,0.21739130434782608,0.74,0.66,0.194,1,35,0.035
6,0.2608695652173913,0.74,0.66,0.194,1,131,0.131
7,0.30434782608695654,0.78,0.46,0.1343,1,353,0.353
8,0.34782608695652173,0.8,0.41,0.1642,1,585,0.585
9,0.391304347826087,0.82,0.36,0.1343,1,304,0.304
10,0.43478260869565216,0.86,0.3,0,1,210,0.21
11,0.4782608695652174,0.84,0.32,0.0896,1,233,0.233
12,0.5217391304347826,0.88,0.28,0.1045,1,331,0.331
13,0.5652173913043478,0.9,0.27,0.1045,1,293,0.293
14,0.6086956521739131,0.9,0.31,0.1642,1,275,0.275
15,0.6521739130434783,0.92,0.29,0.194,1,285,0.285
16,0.6956521739130435,0.92,0.29,0.1045,1,369,0.369
17,0.7391304347826086,0.92,0.29,0,1,576,0.576
18,0.782608695652174,0.9,0.33,0.2537,1,560,0.56
19,0.8260869565217391,0.88,0.35,0.2239,1,418,0.418
20,0.8695652173913043,0.86,0.39,0.1045,1,336,0.336
21,0.9130434782608695,0.82,0.52,0.1343,1,300,0.3
22,0.9565217391304348,0.8,0.55,0.194,1,288,0.288
23,1.0,0.8,0.63,0.1045,1,164,0.164
0,0.0,0.78,0.66,0.1343,0,150,0.15
1,0.043478260869565216,0.76,0.7,0.1642,0,71,0.071
2,0.08695652173913043,0.76,0.72,0.1642,0,58,0.058
3,0.13043478260869565,0.74,0.74,0.1343,0,31,0.031
4,0.17391304347826086,0.74,0.74,0.1642,0,16,0.016
5,0.21739130434782608,0.74,0.74,0.194,0,14,0.014
6,0.2608695652173913,0.74,0.74,0.1045,0,31,0.031
7,0.30434782608695654,0.78,0.66,0.1045,0,71,0.071
8,0.34782608695652173,0.82,0.63,0.194,0,152,0.152
9,0.391304347826087,0.84,0.59,0.1642,0,256,0.256
10,0.43478260869565216,0.92,0.37,0.2239,0,325,0.325
11,0.4782608695652174,0.94,0.38,0.194,0,367,0.367
12,0.5217391304347826,0.96,0.31,0.3582,0,342,0.342
13,0.5652173913043478,0.96,0.31,0.2537,0,360,0.36
14,0.6086956521739131,0.96,0.3,0.1343,0,308,0.308
15,0.6521739130434783,0.96,0.26,0,0,306,0.306
16,0.6956521739130435,1,0.19,0.1642,0,294,0.294
17,0.7391304347826086,0.96,0.26,0.1343,0,279,0.279
18,0.782608695652174,0.94,0.29,0.0896,0,277,0.277
19,0.8260869565217391,0.92,0.33,0.1343,0,287,0.287
20,0.8695652173913043,0.9,0.37,0.1642,0,276,0.276
21,0.9130434782608695,0.88,0.37,0.194,0,201,0.201
22,0.9565217391304348,0.84,0.59,0.194,0,220,0.22
23,1.0,0.84,0.56,0.1642,0,148,0.148
0,0.0,0.82,0.56,0.1343,0,147,0.147
1,0.043478260869565216,0.82,0.56,0.1045,0,124,0.124
2,0.08695652173913043,0.82,0.52,0.1045,0,70,0.07
3,0.13043478260869565,0.8,0.59,0.1045,0,35,0.035
4,0.17391304347826086,0.78,0.66,0.1045,0,13,0.013
5,0.21739130434782608,0.78,0.62,0,0,6,0.006
6,0.2608695652173913,0.78,0.7,0.1343,0,21,0.021
7,0.30434782608695654,0.8,0.66,0,0,52,0.052
8,0.34782608695652173,0.84,0.53,0.1343,0,130,0.13
9,0.391304347826087,0.86,0.5,0.1045,0,242,0.242
10,0.43478260869565216,0.9,0.45,0,0,319,0.319
11,0.4782608695652174,0.92,0.42,0.2985,0,389,0.389
12,0.5217391304347826,0.92,0.42,0.194,0,376,0.376
13,0.5652173913043478,0.94,0.38,0.2537,0,337,0.337
14,0.6086956521739131,0.96,0.36,0.1642,0,312,0.312
15,0.6521739130434783,0.92,0.42,0.2836,0,298,0.298
16,0.6956521739130435,0.8,0.66,0.2239,0,291,0.291
17,0.7391304347826086,0.78,0.59,0,0,270,0.27
18,0.782608695652174,0.78,0.62,0.1045,0,253,0.253
19,0.8260869565217391,0.78,0.62,0.1642,0,250,0.25
20,0.8695652173913043,0.76,0.7,0.0896,0,285,0.285
21,0.9130434782608695,0.76,0.7,0.1343,0,207,0.207
22,0.9565217391304348,0.74,0.7,0.0896,0,122,0.122
23,1.0,0.68,0.83,0.0896,0,123,0.123
0,0.0,0.68,0.89,0.0896,1,39,0.039
1,0.043478260869565216,0.7,0.89,0.1045,1,18,0.018
2,0.08695652173913043,0.7,0.89,0.194,1,5,0.005
3,0.13043478260869565,0.7,0.89,0.194,1,5,0.005
4,0.17391304347826086,0.66,0.89,0.3881,1,2,0.002
5,0.21739130434782608,0.66,0.83,0.2239,1,28,0.028
6,0.2608695652173913,0.64,0.89,0.2537,1,92,0.092
7,0.30434782608695654,0.66,0.83,0.2239,1,230,0.23
8,0.34782608695652173,0.66,0.83,0.1642,1,455,0.455
9,0.391304347826087,0.66,0.83,0.1642,1,363,0.363
10,0.43478260869565216,0.66,0.83,0.194,1,175,0.175
11,0.4782608695652174,0.72,0.62,0.1343,1,216,0.216
12,0.5217391304347826,0.74,0.58,0.1343,1,266,0.266
13,0.5652173913043478,0.76,0.55,0.2537,1,255,0.255
14,0.6086956521739131,0.74,0.55,0.2537,1,242,0.242
15,0.6521739130434783,0.76,0.45,0.2239,1,280,0.28
16,0.6956521739130435,0.78,0.4,0.2836,1,413,0.413
17,0.7391304347826086,0.78,0.4,0.1642,1,849,0.849
18,0.782608695652174,0.76,0.48,0.1343,1,872,0.872
19,0.8260869565217391,0.74,0.55,0.1642,1,631,0.631
20,0.8695652173913043,0.74,0.55,0.1045,1,447,0.447
21,0.9130434782608695,0.74,0.55,0.0896,1,331,0.331
22,0.9565217391304348,0.72,0.58,0.1045,1,224,0.224
23,1.0,0.7,0.65,0.1045,1,131,0.131
0,0.0,0.7,0.7,0.0896,1,69,0.069
1,0.043478260869565216,0.7,0.74,0.1343,1,15,0.015
2,0.08695652173913043,0.7,0.74,0.1343,1,16,0.016
3,0.13043478260869565,0.68,0.79,0,1,3,0.003
4,0.17391304347826086,0.68,0.79,0.1343,1,4,0.004
5,0.21739130434782608,0.66,0.83,0.1343,1,42,0.042
6,0.2608695652173913,0.68,0.79,0.1045,1,187,0.187
7,0.30434782608695654,0.7,0.74,0.1045,1,520,0.52
8,0.34782608695652173,0.72,0.74,0.1343,1,649,0.649
9,0.391304347826087,0.74,0.66,0.1343,1,331,0.331
10,0.43478260869565216,0.76,0.62,0.194,1,190,0.19
11,0.4782608695652174,0.8,0.46,0.194,1,249,0.249
12,0.5217391304347826,0.8,0.41,0.1343,1,272,0.272
13,0.5652173913043478,0.82,0.38,0.194,1,280,0.28
14,0.6086956521739131,0.82,0.38,0.1642,1,242,0.242
15,0.6521739130434783,0.8,0.41,0.2239,1,265,0.265
16,0.6956521739130435,0.8,0.43,0.2239,1,435,0.435
17,0.7391304347826086,0.78,0.49,0.194,1,872,0.872
18,0.782608695652174,0.7,0.74,0.2239,1,819,0.819
19,0.8260869565217391,0.7,0.74,0.2239,1,414,0.414
20,0.8695652173913043,0.64,0.83,0.2239,1,84,0.084
21,0.9130434782608695,0.64,0.89,0.1045,1,90,0.09
22,0.9565217391304348,0.64,0.83,0.1343,1,139,0.139
23,1.0,0.64,0.89,0.1045,1,103,0.103
0,0.0,0.66,0.83,0.1343,1,44,0.044
1,0.043478260869565216,0.64,0.89,0,1,14,0.014
2,0.08695652173913043,0.64,0.89,0,1,5,0.005
3,0.13043478260869565,0.64,0.89,0.1343,1,5,0.005
4,0.17391304347826086,0.64,0.89,0.1343,1,7,0.007
5,0.21739130434782608,0.64,0.89,0,1,41,0.041
6,0.2608695652173913,0.64,0.89,0.1343,1,185,0.185
7,0.30434782608695654,0.66,0.83,0.1045,1,497,0.497
8,0.34782608695652173,0.68,0.79,0.1642,1,674,0.674
9,0.391304347826087,0.7,0.74,0.1343,1,328,0.328
10,0.43478260869565216,0.72,0.62,0.1343,1,195,0.195
11,0.4782608695652174,0.76,0.58,0.1343,1,229,0.229
12,0.5217391304347826,0.78,0.43,0,1,292,0.292
13,0.5652173913043478,0.8,0.42,0.1642,1,273,0.273
14,0.6086956521739131,0.8,0.41,0.2239,1,241,0.241
15,0.6521739130434783,0.8,0.41,0.2537,1,276,0.276
16,0.6956521739130435,0.8,0.38,0.194,1,411,0.411
17,0.7391304347826086,0.8,0.31,0.2239,1,830,0.83
18,0.782608695652174,0.78,0.38,0.2537,1,814,0.814
19,0.8260869565217391,0.74,0.48,0.2239,1,633,0.633
20,0.8695652173913043,0.74,0.51,0.1642,1,483,0.483
21,0.9130434782608695,0.72,0.58,0.2239,1,391,0.391
22,0.9565217391304348,0.72,0.58,0.2537,1,244,0.244
23,1.0,0.7,0.58,0.2537,1,152,0.152
0,0.0,0.68,0.61,0,1,56,0.056
1,0.043478260869565216,0.66,0.61,0,1,21,0.021
2,0.08695652173913043,0.66,0.65,0.0896,1,9,0.009
3,0.13043478260869565,0.64,0.69,0.1045,1,10,0.01
4,0.17391304347826086,0.64,0.73,0.1045,1,5,0.005
5,0.21739130434782608,0.62,0.73,0.1045,1,44,0.044
6,0.2608695652173913,0.64,0.73,0.0896,1,178,0.178
7,0.30434782608695654,0.64,0.73,0.1343,1,512,0.512
8,0.34782608695652173,0.68,0.65,0.1343,1,702,0.702
9,0.391304347826087,0.72,0.58,0.1045,1,327,0.327
10,0.43478260869565216,0.74,0.48,0.1642,1,214,0.214
11,0.4782608695652174,0.76,0.45,0.1045,1,215,0.215
12,0.5217391304347826,0.78,0.35,0.1343,1,292,0.292
13,0.5652173913043478,0.8,0.33,0.2239,1,277,0.277
14,0.6086956521739131,0.78,0.33,0.2239,1,209,0.209
15,0.6521739130434783,0.8,0.36,0.194,1,271,0.271
16,0.6956521739130435,0.8,0.36,0.194,1,439,0.439
17,0.7391304347826086,0.76,0.43,0.2239,1,795,0.795
18,0.782608695652174,0.76,0.45,0.1343,1,825,0.825
19,0.8260869565217391,0.74,0.48,0.2239,1,629,0.629
20,0.8695652173913043,0.74,0.48,0.2239,1,514,0.514
21,0.9130434782608695,0.72,0.48,0.2239,1,373,0.373
22,0.9565217391304348,0.72,0.51,0.1642,1,318,0.318
23,1.0,0.7,0.51,0.2239,1,211,0.211
0,0.0,0.7,0.54,0.1642,1,95,0.095
1,0.043478260869565216,0.68,0.54,0.1045,1,59,0.059
2,0.08695652173913043,0.66,0.61,0.0896,1,17,0.017
3,0.13043478260869565,0.68,0.61,0,1,9,0.009
4,0.17391304347826086,0.66,0.61,0,1,11,0.011
5,0.21739130434782608,0.66,0.56,0.0896,1,34,0.034
6,0.2608695652173913,0.7,0.54,0,1,127,0.127
7,0.30434782608695654,0.7,0.54,0,1,380,0.38
8,0.34782608695652173,0.7,0.54,0,1,713,0.713
9,0.391304347826087,0.72,0.51,0,1,414,0.414
10,0.43478260869565216,0.74,0.48,0,1,268,0.268
11,0.4782608695652174,0.76,0.45,0.1343,1,288,0.288
12,0.5217391304347826,0.76,0.4,0.1045,1,379,0.379
13,0.5652173913043478,0.8,0.38,0.1343,1,374,0.374
14,0.6086956521739131,0.8,0.38,0,1,369,0.369
15,0.6521739130434783,0.8,0.36,0.1045,1,353,0.353
16,0.6956521739130435,0.8,0.36,0.2239,1,492,0.492
17,0.7391304347826086,0.8,0.36,0.1642,1,835,0.835
18,0.782608695652174,0.78,0.46,0.194,1,631,0.631
19,0.8260869565217391,0.74,0.51,0.1642,1,488,0.488
20,0.8695652173913043,0.74,0.48,0.1343,1,389,0.389
21,0.9130434782608695,0.72,0.54,0,1,299,0.299
22,0.9565217391304348,0.74,0.45,0,1,263,0.263
23,1.0,0.72,0.45,0.1343,1,212,0.212
0,0.0,0.72,0.48,0.0896,0,191,0.191
1,0.043478260869565216,0.7,0.51,0.1045,0,118,0.118
2,0.08695652173913043,0.7,0.54,0.1045,0,101,0.101
3,0.13043478260869565,0.7,0.54,0.1045,0,40,0.04
4,0.17391304347826086,0.66,0.61,0.1045,0,9,0.009
5,0.21739130434782608,0.64,0.73,0.1045,0,5,0.005
6,0.2608695652173913,0.64,0.78,0.0896,0,35,0.035
7,0.30434782608695654,0.64,0.78,0.2836,0,48,0.048
8,0.34782608695652173,0.62,0.78,0.2836,0,151,0.151
9,0.391304347826087,0.66,0.74,0.194,0,282,0.282
10,0.43478260869565216,0.72,0.7,0.0896,0,401,0.401
11,0.4782608695652174,0.72,0.7,0.1045,0,439,0.439
12,0.5217391304347826,0.74,0.66,0.0896,0,499,0.499
13,0.5652173913043478,0.76,0.62,0.0896,0,591,0.591
14,0.6086956521739131,0.8,0.55,0.1045,0,632,0.632
15,0.6521739130434783,0.8,0.55,0.1642,0,560,0.56
16,0.6956521739130435,0.72,0.79,0.3582,0,566,0.566
17,0.7391304347826086,0.7,0.79,0.1642,0,458,0.458
18,0.782608695652174,0.72,0.79,0.1343,0,351,0.351
19,0.8260869565217391,0.72,0.84,0.0896,0,431,0.431
20,0.8695652173913043,0.72,0.84,0.0896,0,356,0.356
21,0.9130434782608695,0.7,0.84,0.2239,0,269,0.269
22,0.9565217391304348,0.7,0.79,0.194,0,225,0.225
23,1.0,0.68,0.83,0.0896,0,211,0.211
0,0.0,0.68,0.89,0.1642,0,187,0.187
1,0.043478260869565216,0.68,0.89,0.1343,0,168,0.168
2,0.08695652173913043,0.68,0.89,0.1642,0,115,0.115
3,0.13043478260869565,0.68,0.89,0.1642,0,57,0.057
4,0.17391304347826086,0.68,0.89,0.1045,0,19,0.019
5,0.21739130434782608,0.68,0.89,0.1343,0,9,0.009
6,0.2608695652173913,0.68,0.83,0.1343,0,15,0.015
7,0.30434782608695654,0.7,0.79,0.0896,0,47,0.047
8,0.34782608695652173,0.7,0.84,0.1343,0,133,0.133
9,0.391304347826087,0.72,0.79,0,0,221,0.221
10,0.43478260869565216,0.76,0.66,0.1343,0,382,0.382
11,0.4782608695652174,0.82,0.52,0.1642,0,451,0.451
12,0.5217391304347826,0.84,0.47,0.1045,0,489,0.489
13,0.5652173913043478,0.86,0.41,0.1045,0,480,0.48
14,0.6086956521739131,0.9,0.37,0.2537,0,476,0.476
15,0.6521739130434783,0.86,0.47,0.1343,0,489,0.489
16,0.6956521739130435,0.86,0.41,0.2239,0,495,0.495
17,0.7391304347826086,0.8,0.59,0.4925,0,436,0.436
18,0.782608695652174,0.72,0.79,0.3582,0,312,0.312
19,0.8260869565217391,0.72,0.84,0.2239,0,312,0.312
20,0.8695652173913043,0.72,0.79,0.2537,0,294,0.294
21,0.9130434782608695,0.72,0.79,0.0896,0,223,0.223
22,0.9565217391304348,0.72,0.74,0.1045,0,130,0.13
23,1.0,0.72,0.79,0.1343,0,91,0.091
0,0.0,0.72,0.79,0.1045,1,43,0.043
1,0.043478260869565216,0.7,0.74,0.194,1,11,0.011
2,0.08695652173913043,0.7,0.74,0.1045,1,15,0.015
3,0.13043478260869565,0.68,0.79,0.0896,1,6,0.006
4,0.17391304347826086,0.68,0.79,0.1045,1,12,0.012
5,0.21739130434782608,0.66,0.78,0.1045,1,50,0.05
6,0.2608695652173913,0.68,0.79,0.1343,1,140,0.14
7,0.30434782608695654,0.72,0.7,0.0896,1,483,0.483
8,0.34782608695652173,0.74,0.66,0.1045,1,667,0.667
9,0.391304347826087,0.76,0.62,0.1642,1,348,0.348
10,0.43478260869565216,0.8,0.59,0,1,186,0.186
11,0.4782608695652174,0.84,0.53,0.2239,1,182,0.182
12,0.5217391304347826,0.84,0.49,0.1343,1,237,0.237
13,0.5652173913043478,0.84,0.49,0.2836,1,239,0.239
14,0.6086956521739131,0.88,0.42,0.1045,1,212,0.212
15,0.6521739130434783,0.86,0.47,0.2537,1,237,0.237
16,0.6956521739130435,0.76,0.66,0.5821,1,386,0.386
17,0.7391304347826086,0.76,0.66,0.5821,1,755,0.755
18,0.782608695652174,0.84,0.53,0,1,794,0.794
19,0.8260869565217391,0.8,0.63,0.1343,1,595,0.595
20,0.8695652173913043,0.8,0.59,0.1343,1,454,0.454
21,0.9130434782608695,0.76,0.66,0.1343,1,328,0.328
22,0.9565217391304348,0.76,0.62,0.0896,1,284,0.284
23,1.0,0.74,0.74,0.0896,1,166,0.166
0,0.0,0.72,0.84,0.1045,1,53,0.053
1,0.043478260869565216,0.74,0.7,0,1,25,0.025
2,0.08695652173913043,0.72,0.7,0.0896,1,7,0.007
3,0.13043478260869565,0.72,0.66,0,1,3,0.003
4,0.17391304347826086,0.72,0.62,0,1,7,0.007
5,0.21739130434782608,0.68,0.74,0.0896,1,38,0.038
6,0.2608695652173913,0.72,0.66,0.1045,1,213,0.213
7,0.30434782608695654,0.74,0.7,0,1,526,0.526
8,0.34782608695652173,0.8,0.55,0,1,661,0.661
9,0.391304347826087,0.82,0.49,0.2239,1,320,0.32
10,0.43478260869565216,0.84,0.49,0.194,1,159,0.159
11,0.4782608695652174,0.86,0.47,0,1,206,0.206
12,0.5217391304347826,0.9,0.35,0,1,254,0.254
13,0.5652173913043478,0.92,0.31,0.194,1,221,0.221
14,0.6086956521739131,0.94,0.29,0.2537,1,214,0.214
15,0.6521739130434783,0.92,0.31,0.1642,1,244,0.244
16,0.6956521739130435,0.92,0.29,0.1642,1,381,0.381
17,0.7391304347826086,0.92,0.29,0,1,770,0.77
18,0.782608695652174,0.9,0.33,0.194,1,772,0.772
19,0.8260869565217391,0.88,0.35,0.2537,1,547,0.547
20,0.8695652173913043,0.86,0.34,0.1642,1,427,0.427
21,0.9130434782608695,0.82,0.52,0.1343,1,333,0.333
22,0.9565217391304348,0.8,0.55,0.2239,1,244,0.244
23,1.0,0.78,0.59,0.194,1,161,0.161
0,0.0,0.76,0.66,0.1642,1,53,0.053
1,0.043478260869565216,0.76,0.66,0.1045,1,16,0.016
2,0.08695652173913043,0.74,0.66,0.1343,1,8,0.008
3,0.13043478260869565,0.74,0.66,0.1343,1,4,0.004
4,0.17391304347826086,0.72,0.7,0.1343,1,6,0.006
5,0.21739130434782608,0.72,0.7,0.1642,1,46,0.046
6,0.2608695652173913,0.72,0.7,0.1642,1,162,0.162
7,0.30434782608695654,0.74,0.66,0.1642,1,495,0.495
8,0.34782608695652173,0.78,0.62,0.1045,1,679,0.679
9,0.391304347826087,0.82,0.56,0,1,297,0.297
10,0.43478260869565216,0.9,0.42,0.194,1,138,0.138
11,0.4782608695652174,0.9,0.42,0,1,183,0.183
12,0.5217391304347826,0.92,0.37,0.1343,1,202,0.202
13,0.5652173913043478,0.94,0.33,0,1,203,0.203
14,0.6086956521739131,0.94,0.38,0.3284,1,170,0.17
15,0.6521739130434783,0.92,0.35,0.3582,1,194,0.194
16,0.6956521739130435,0.74,0.66,0.2537,1,224,0.224
17,0.7391304347826086,0.74,0.7,0.2537,1,370,0.37
18,0.782608695652174,0.76,0.62,0.1343,1,643,0.643
19,0.8260869565217391,0.76,0.62,0.1045,1,516,0.516
20,0.8695652173913043,0.74,0.62,0.0896,1,366,0.366
21,0.9130434782608695,0.76,0.62,0,1,319,0.319
22,0.9565217391304348,0.76,0.58,0.0896,1,288,0.288
23,1.0,0.76,0.58,0.0896,1,131,0.131
0,0.0,0.74,0.66,0.0896,1,66,0.066
1,0.043478260869565216,0.74,0.66,0.0896,1,25,0.025
2,0.08695652173913043,0.72,0.7,0.194,1,7,0.007
3,0.13043478260869565,0.72,0.7,0.1045,1,5,0.005
4,0.17391304347826086,0.72,0.7,0.1045,1,8,0.008
5,0.21739130434782608,0.72,0.7,0.1045,1,40,0.04
6,0.2608695652173913,0.72,0.66,0.1343,1,152,0.152
7,0.30434782608695654,0.74,0.58,0.2836,1,473,0.473
8,0.34782608695652173,0.76,0.58,0.2537,1,657,0.657
9,0.391304347826087,0.76,0.58,0.2836,1,318,0.318
10,0.43478260869565216,0.76,0.58,0.194,1,198,0.198
11,0.4782608695652174,0.8,0.55,0.1045,1,216,0.216
12,0.5217391304347826,0.84,0.49,0.2836,1,274,0.274
13,0.5652173913043478,0.84,0.47,0.1343,1,254,0.254
14,0.6086956521739131,0.86,0.44,0.0896,1,197,0.197
15,0.6521739130434783,0.84,0.47,0.0896,1,292,0.292
16,0.6956521739130435,0.84,0.47,0.0896,1,358,0.358
17,0.7391304347826086,0.86,0.41,0,1,771,0.771
18,0.782608695652174,0.86,0.41,0.194,1,777,0.777
19,0.8260869565217391,0.84,0.44,0.2537,1,533,0.533
20,0.8695652173913043,0.82,0.49,0.1642,1,505,0.505
21,0.9130434782608695,0.66,0.89,0.2537,1,332,0.332
22,0.9565217391304348,0.66,0.89,0.2537,1,68,0.068
23,1.0,0.66,0.89,0.2239,1,65,0.065
0,0.0,0.66,0.89,0.0896,1,34,0.034
1,0.043478260869565216,0.66,0.89,0.1343,1,11,0.011
2,0.08695652173913043,0.66,0.89,0.0896,1,19,0.019
3,0.13043478260869565,0.66,0.89,0.1045,1,36,0.036
4,0.17391304347826086,0.66,0.89,0.1642,1,9,0.009
5,0.21739130434782608,0.66,0.89,0.1343,1,42,0.042
6,0.2608695652173913,0.66,0.89,0.1642,1,126,0.126
7,0.30434782608695654,0.66,0.89,0.194,1,360,0.36
8,0.34782608695652173,0.68,0.83,0.1642,1,691,0.691
9,0.391304347826087,0.7,0.79,0.1343,1,373,0.373
10,0.43478260869565216,0.7,0.79,0.1642,1,233,0.233
11,0.4782608695652174,0.72,0.74,0.194,1,212,0.212
12,0.5217391304347826,0.68,0.83,0.1642,1,274,0.274
13,0.5652173913043478,0.68,0.83,0.1045,1,156,0.156
14,0.6086956521739131,0.7,0.84,0.1642,1,229,0.229
15,0.6521739130434783,0.7,0.84,0.2985,1,216,0.216
16,0.6956521739130435,0.68,0.83,0.3284,1,436,0.436
17,0.7391304347826086,0.66,0.89,0.4179,1,715,0.715
18,0.782608695652174,0.66,0.78,0.3284,1,622,0.622
19,0.8260869565217391,0.64,0.83,0.2836,1,402,0.402
20,0.8695652173913043,0.64,0.83,0.3881,1,251,0.251
21,0.9130434782608695,0.62,0.83,0.3284,1,122,0.122
22,0.9565217391304348,0.62,0.83,0.194,1,135,0.135
23,1.0,0.62,0.83,0.2836,1,166,0.166
0,0.0,0.62,0.83,0.2836,0,103,0.103
1,0.043478260869565216,0.62,0.83,0.2537,0,72,0.072
2,0.08695652173913043,0.6,0.88,0.2836,0,60,0.06
3,0.13043478260869565,0.6,0.88,0.2537,0,25,0.025
4,0.17391304347826086,0.58,0.88,0.2836,0,16,0.016
5,0.21739130434782608,0.58,0.88,0.2537,0,17,0.017
6,0.2608695652173913,0.58,0.88,0.2537,0,15,0.015
7,0.30434782608695654,0.58,0.88,0.2537,0,37,0.037
8,0.34782608695652173,0.58,0.83,0.2537,0,112,0.112
9,0.391304347826087,0.58,0.83,0.194,0,207,0.207
10,0.43478260869565216,0.58,0.88,0.2537,0,268,0.268
11,0.4782608695652174,0.6,0.83,0.2537,0,305,0.305
12,0.5217391304347826,0.6,0.83,0.2239,0,457,0.457
13,0.5652173913043478,0.6,0.83,0.1642,0,354,0.354
14,0.6086956521739131,0.6,0.88,0.2537,0,343,0.343
15,0.6521739130434783,0.6,0.88,0.2537,0,380,0.38
16,0.6956521739130435,0.6,0.88,0.194,0,326,0.326
17,0.7391304347826086,0.6,0.88,0.1642,0,241,0.241
18,0.782608695652174,0.6,0.88,0.194,0,177,0.177
19,0.8260869565217391,0.6,0.88,0.1642,0,238,0.238
20,0.8695652173913043,0.6,0.88,0.1642,0,214,0.214
21,0.9130434782608695,0.6,0.88,0.1642,0,163,0.163
22,0.9565217391304348,0.6,0.88,0.1045,0,180,0.18
23,1.0,0.6,0.88,0,0,149,0.149
0,0.0,0.6,0.88,0.1045,0,113,0.113
1,0.043478260869565216,0.6,0.88,0.1642,0,130,0.13
2,0.08695652173913043,0.6,0.88,0.1045,0,122,0.122
3,0.13043478260869565,0.6,0.88,0.1045,0,43,0.043
4,0.17391304347826086,0.6,0.88,0,0,16,0.016
5,0.21739130434782608,0.6,0.88,0,0,6,0.006
6,0.2608695652173913,0.62,0.83,0.0896,0,19,0.019
7,0.30434782608695654,0.62,0.83,0,0,38,0.038
8,0.34782608695652173,0.64,0.78,0,0,153,0.153
9,0.391304347826087,0.66,0.69,0,0,258,0.258
10,0.43478260869565216,0.66,0.74,0,0,379,0.379
11,0.4782608695652174,0.66,0.74,0,0,505,0.505
12,0.5217391304347826,0.7,0.7,0.1045,0,504,0.504
13,0.5652173913043478,0.7,0.65,0.0896,0,626,0.626
14,0.6086956521739131,0.72,0.66,0.1045,0,616,0.616
15,0.6521739130434783,0.72,0.66,0.1045,0,624,0.624
16,0.6956521739130435,0.74,0.66,0.1045,0,628,0.628
17,0.7391304347826086,0.74,0.66,0.2239,0,556,0.556
18,0.782608695652174,0.74,0.66,0.1642,0,515,0.515
19,0.8260869565217391,0.72,0.7,0.1642,0,522,0.522
20,0.8695652173913043,0.7,0.74,0.1642,0,378,0.378
21,0.9130434782608695,0.7,0.79,0.1045,0,345,0.345
22,0.9565217391304348,0.7,0.74,0.194,0,191,0.191
23,1.0,0.68,0.79,0.1642,0,123,0.123
0,0.0,0.66,0.89,0.0896,1,47,0.047
1,0.043478260869565216,0.66,0.89,0.194,1,27,0.027
2,0.08695652173913043,0.66,0.94,0.0896,1,17,0.017
3,0.13043478260869565,0.66,0.94,0.0896,1,2,0.002
4,0.17391304347826086,0.66,0.94,0.1343,1,8,0.008
5,0.21739130434782608,0.66,0.94,0.1343,1,51,0.051
6,0.2608695652173913,0.68,0.89,0.0896,1,157,0.157
7,0.30434782608695654,0.7,0.84,0.1343,1,421,0.421
8,0.34782608695652173,0.72,0.79,0.1045,1,738,0.738
9,0.391304347826087,0.74,0.74,0.1343,1,345,0.345
10,0.43478260869565216,0.78,0.62,0,1,200,0.2
11,0.4782608695652174,0.8,0.52,0.1642,1,198,0.198
12,0.5217391304347826,0.8,0.52,0.1642,1,314,0.314
13,0.5652173913043478,0.8,0.52,0.1045,1,240,0.24
14,0.6086956521739131,0.78,0.59,0.1642,1,271,0.271
15,0.6521739130434783,0.8,0.55,0.194,1,281,0.281
16,0.6956521739130435,0.82,0.52,0.1343,1,457,0.457
17,0.7391304347826086,0.82,0.52,0.1343,1,847,0.847
18,0.782608695652174,0.82,0.46,0.1045,1,741,0.741
19,0.8260869565217391,0.8,0.52,0.2537,1,582,0.582
20,0.8695652173913043,0.76,0.62,0.1642,1,403,0.403
21,0.9130434782608695,0.76,0.62,0.194,1,296,0.296
22,0.9565217391304348,0.74,0.62,0.194,1,209,0.209
23,1.0,0.72,0.66,0.1642,1,114,0.114
0,0.0,0.7,0.74,0.1343,1,64,0.064
1,0.043478260869565216,0.68,0.79,0.1642,1,17,0.017
2,0.08695652173913043,0.66,0.83,0.1642,1,16,0.016
3,0.13043478260869565,0.66,0.83,0.1642,1,6,0.006
4,0.17391304347826086,0.66,0.83,0.0896,1,6,0.006
5,0.21739130434782608,0.66,0.83,0.1045,1,50,0.05
6,0.2608695652173913,0.66,0.83,0.1343,1,190,0.19
7,0.30434782608695654,0.7,0.74,0.1642,1,516,0.516
8,0.34782608695652173,0.74,0.7,0.194,1,743,0.743
9,0.391304347826087,0.84,0.53,0,1,339,0.339
10,0.43478260869565216,0.82,0.56,0.2985,1,218,0.218
11,0.4782608695652174,0.84,0.53,0.3284,1,201,0.201
12,0.5217391304347826,0.82,0.56,0.2239,1,229,0.229
13,0.5652173913043478,0.84,0.53,0.2985,1,273,0.273
14,0.6086956521739131,0.84,0.53,0.2239,1,244,0.244
15,0.6521739130434783,0.82,0.49,0.2985,1,285,0.285
16,0.6956521739130435,0.8,0.55,0.2985,1,455,0.455
